Year,Economy,Economy Label,Sex,Sex Label,Industry,Industry Label,Components,Components Label,Percentage of Domestic Value Added,Percentage of Domestic Value Added Footnote,Percentage of Domestic Value Added Missing value
2004,792,"Turkiye",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",79.65946,,
2004,792,"Turkiye",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",84.41769,,
2004,792,"Turkiye",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",81.44367,,
2004,792,"Turkiye",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",78.92116,,
2004,792,"Turkiye",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",84.1656,,
2004,792,"Turkiye",2,"Male",I24,"Services",01,"Domestic value added in gross exports",85.2735,,
2004,792,"Turkiye",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",86.10342,,
2004,792,"Turkiye",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",83.59074,,
2004,792,"Turkiye",1,"Female",I20,"Total",01,"Domestic value added in gross exports",17.83967,,
2004,792,"Turkiye",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",18.87972,,
2004,792,"Turkiye",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",16.24568,,
2004,792,"Turkiye",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",44.15575,,
2004,792,"Turkiye",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",44.11419,,
2004,792,"Turkiye",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",44.51311,,
2004,792,"Turkiye",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",18.07504,,
2004,792,"Turkiye",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",20.34054,,
2004,792,"Turkiye",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",15.58231,,
2004,792,"Turkiye",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",18.55633,,
2004,792,"Turkiye",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",21.07884,,
2004,792,"Turkiye",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",15.8344,,
2004,792,"Turkiye",1,"Female",I24,"Services",01,"Domestic value added in gross exports",14.7265,,
2004,792,"Turkiye",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",13.89658,,
2004,792,"Turkiye",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",16.40926,,
2004,840,"United States",2,"Male",I20,"Total",01,"Domestic value added in gross exports",62.77749,,
2004,840,"United States",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",61.47863,,
2004,840,"United States",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",64.78187,,
2004,840,"United States",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",75.64195,,
2004,840,"United States",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",75.60785,,
2004,840,"United States",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",75.70305,,
2004,840,"United States",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",71.28833,,
2004,840,"United States",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",71.0578,,
2004,840,"United States",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",71.52378,,
2004,840,"United States",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",70.89647,,
2004,840,"United States",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",70.58331,,
2004,840,"United States",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",71.2207,,
2004,840,"United States",2,"Male",I24,"Services",01,"Domestic value added in gross exports",54.55671,,
2004,840,"United States",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",53.99995,,
2004,840,"United States",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",55.73827,,
2004,840,"United States",1,"Female",I20,"Total",01,"Domestic value added in gross exports",37.22251,,
2004,840,"United States",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",38.52137,,
2004,840,"United States",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",35.21813,,
2004,840,"United States",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",24.35805,,
2004,840,"United States",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",24.39215,,
2004,840,"United States",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",24.29695,,
2004,840,"United States",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",28.71167,,
2004,840,"United States",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",28.9422,,
2004,840,"United States",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",28.47622,,
2004,840,"United States",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",29.10353,,
2004,840,"United States",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",29.41669,,
2004,840,"United States",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",28.7793,,
2004,840,"United States",1,"Female",I24,"Services",01,"Domestic value added in gross exports",45.44329,,
2004,840,"United States",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",46.00005,,
2004,840,"United States",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",44.26173,,
2005,392,"Japan",2,"Male",I20,"Total",01,"Domestic value added in gross exports",70.30905,,
2005,392,"Japan",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",69.21866,,
2005,392,"Japan",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",72.07231,,
2005,392,"Japan",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",61.95454,,
2005,392,"Japan",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",61.8363,,
2005,392,"Japan",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",62.15227,,
2005,392,"Japan",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",76.30967,,
2005,392,"Japan",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",76.36218,,
2005,392,"Japan",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",76.26509,,
2005,392,"Japan",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",76.30819,,
2005,392,"Japan",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",76.36051,,
2005,392,"Japan",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",76.26385,,
2005,392,"Japan",2,"Male",I24,"Services",01,"Domestic value added in gross exports",58.58783,,
2005,392,"Japan",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",58.31484,,
2005,392,"Japan",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",59.2883,,
2005,392,"Japan",1,"Female",I20,"Total",01,"Domestic value added in gross exports",29.69095,,
2005,392,"Japan",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",30.78134,,
2005,392,"Japan",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",27.92769,,
2005,392,"Japan",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",38.04546,,
2005,392,"Japan",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",38.1637,,
2005,392,"Japan",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",37.84773,,
2005,392,"Japan",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",23.69033,,
2005,392,"Japan",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",23.63782,,
2005,392,"Japan",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",23.73491,,
2005,392,"Japan",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",23.69181,,
2005,392,"Japan",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",23.63949,,
2005,392,"Japan",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",23.73615,,
2005,392,"Japan",1,"Female",I24,"Services",01,"Domestic value added in gross exports",41.41217,,
2005,392,"Japan",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",41.68516,,
2005,392,"Japan",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",40.7117,,
2005,484,"Mexico",2,"Male",I20,"Total",01,"Domestic value added in gross exports",69.07287,,
2005,484,"Mexico",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",69.34801,,
2005,484,"Mexico",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",68.53749,,
2005,484,"Mexico",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",86.99415,,
2005,484,"Mexico",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",87.03365,,
2005,484,"Mexico",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",86.85828,,
2005,484,"Mexico",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",71.49397,,
2005,484,"Mexico",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",73.50164,,
2005,484,"Mexico",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",68.7237,,
2005,484,"Mexico",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",67.52378,,
2005,484,"Mexico",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",66.88506,,
2005,484,"Mexico",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",67.99875,,
2005,484,"Mexico",2,"Male",I24,"Services",01,"Domestic value added in gross exports",62.88604,,
2005,484,"Mexico",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",62.00834,,
2005,484,"Mexico",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",66.18879,,
2005,484,"Mexico",1,"Female",I20,"Total",01,"Domestic value added in gross exports",30.92713,,
2005,484,"Mexico",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",30.65199,,
2005,484,"Mexico",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",31.46251,,
2005,484,"Mexico",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",13.00585,,
2005,484,"Mexico",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",12.96635,,
2005,484,"Mexico",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",13.14172,,
2005,484,"Mexico",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",28.50603,,
2005,484,"Mexico",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",26.49836,,
2005,484,"Mexico",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",31.2763,,
2005,484,"Mexico",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",32.47622,,
2005,484,"Mexico",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",33.11494,,
2005,484,"Mexico",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",32.00125,,
2005,484,"Mexico",1,"Female",I24,"Services",01,"Domestic value added in gross exports",37.11396,,
2005,484,"Mexico",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",37.99166,,
2005,484,"Mexico",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",33.81121,,
2005,792,"Turkiye",2,"Male",I20,"Total",01,"Domestic value added in gross exports",81.89581,,
2005,792,"Turkiye",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",81.10173,,
2005,792,"Turkiye",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",83.05774,,
2005,792,"Turkiye",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",54.76278,,
2005,792,"Turkiye",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",54.79739,,
2005,792,"Turkiye",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",54.46795,,
2005,792,"Turkiye",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",82.45557,,
2005,792,"Turkiye",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",80.56646,,
2005,792,"Turkiye",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",84.41416,,
2005,792,"Turkiye",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",81.98223,,
2005,792,"Turkiye",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",79.83512,,
2005,792,"Turkiye",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",84.15873,,
2005,792,"Turkiye",2,"Male",I24,"Services",01,"Domestic value added in gross exports",83.92559,,
2005,792,"Turkiye",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",85.05286,,
2005,792,"Turkiye",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",81.72777,,
2005,792,"Turkiye",1,"Female",I20,"Total",01,"Domestic value added in gross exports",18.10419,,
2005,792,"Turkiye",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",18.89827,,
2005,792,"Turkiye",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",16.94226,,
2005,792,"Turkiye",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",45.23722,,
2005,792,"Turkiye",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",45.20261,,
2005,792,"Turkiye",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",45.53205,,
2005,792,"Turkiye",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",17.54443,,
2005,792,"Turkiye",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",19.43354,,
2005,792,"Turkiye",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",15.58584,,
2005,792,"Turkiye",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",18.01777,,
2005,792,"Turkiye",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",20.16488,,
2005,792,"Turkiye",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",15.84127,,
2005,792,"Turkiye",1,"Female",I24,"Services",01,"Domestic value added in gross exports",16.07441,,
2005,792,"Turkiye",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",14.94714,,
2005,792,"Turkiye",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",18.27223,,
2005,840,"United States",2,"Male",I20,"Total",01,"Domestic value added in gross exports",62.90167,,
2005,840,"United States",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",61.53045,,
