Year,Year Label,Economy,Economy Label,Flow,Flow Label,Annual average growth rate,Annual average growth rate Footnote,Annual average growth rate Missing value
19921995,"1992 - 1995",586,"Pakistan",01,"Imports",5.4954,,
19921995,"1992 - 1995",585,"Palau",02,"Exports",27.27273,"Estimated",
19921995,"1992 - 1995",585,"Palau",01,"Imports",23.19356,"Estimated",
19921995,"1992 - 1995",591,"Panama",02,"Exports",7.40126,,
19921995,"1992 - 1995",591,"Panama",01,"Imports",7.69501,,
19921995,"1992 - 1995",598,"Papua New Guinea",02,"Exports",12.36111,,
19921995,"1992 - 1995",598,"Papua New Guinea",01,"Imports",1.66406,,
19921995,"1992 - 1995",600,"Paraguay",02,"Exports",53.77395,"Break",
19921995,"1992 - 1995",600,"Paraguay",01,"Imports",31.54261,,
19921995,"1992 - 1995",604,"Peru",02,"Exports",16.79957,,
19921995,"1992 - 1995",604,"Peru",01,"Imports",24.9978,,
19921995,"1992 - 1995",608,"Philippines",02,"Exports",21.33019,,
19921995,"1992 - 1995",608,"Philippines",01,"Imports",22.17461,,
19921995,"1992 - 1995",616,"Poland",02,"Exports",16.98241,"Estimated",
19921995,"1992 - 1995",616,"Poland",01,"Imports",15.76656,"Estimated",
19921995,"1992 - 1995",620,"Portugal",02,"Exports",8.303,"Break",
19921995,"1992 - 1995",620,"Portugal",01,"Imports",3.33984,"Break",
19921995,"1992 - 1995",634,"Qatar",02,"Exports",-2.37269,,
19921995,"1992 - 1995",634,"Qatar",01,"Imports",17.1935,,
19921995,"1992 - 1995",410,"Republic of Korea",02,"Exports",17.63544,,
19921995,"1992 - 1995",410,"Republic of Korea",01,"Imports",18.60739,,
19921995,"1992 - 1995",498,"Republic of Moldova",02,"Exports",16.63467,,
19921995,"1992 - 1995",498,"Republic of Moldova",01,"Imports",9.03722,,
19921995,"1992 - 1995",638,"Reunion",02,"Exports",-0.43047,,
19921995,"1992 - 1995",638,"Reunion",01,"Imports",5.1316,,
19921995,"1992 - 1995",642,"Romania",02,"Exports",21.18175,"Estimated",
19921995,"1992 - 1995",642,"Romania",01,"Imports",17.0448,,
19921995,"1992 - 1995",643,"Russian Federation",02,"Exports",27.62246,"Break",
19921995,"1992 - 1995",643,"Russian Federation",01,"Imports",17.61931,"Break",
19921995,"1992 - 1995",646,"Rwanda",02,"Exports",-14.25881,,
19921995,"1992 - 1995",646,"Rwanda",01,"Imports",-14.51103,,
19921995,"1992 - 1995",654,"Saint Helena",02,"Exports",-16.00164,"Estimated",
19921995,"1992 - 1995",654,"Saint Helena",01,"Imports",-2.81023,"Estimated",
19921995,"1992 - 1995",659,"Saint Kitts and Nevis",02,"Exports",-10.82565,,
19921995,"1992 - 1995",659,"Saint Kitts and Nevis",01,"Imports",11.52474,,
19921995,"1992 - 1995",662,"Saint Lucia",02,"Exports",-6.87863,,
19921995,"1992 - 1995",662,"Saint Lucia",01,"Imports",-0.48,,
19921995,"1992 - 1995",666,"Saint Pierre and Miquelon",02,"Exports",-17.39238,"Estimated",
19921995,"1992 - 1995",666,"Saint Pierre and Miquelon",01,"Imports",1.14836,"Estimated",
19921995,"1992 - 1995",670,"Saint Vincent and the Grenadines",02,"Exports",-17.7231,,
19921995,"1992 - 1995",670,"Saint Vincent and the Grenadines",01,"Imports",0.53159,,
19921995,"1992 - 1995",882,"Samoa",02,"Exports",6.95764,,
19921995,"1992 - 1995",882,"Samoa",01,"Imports",-6.70865,,
19921995,"1992 - 1995",678,"Sao Tome and Principe",02,"Exports",-0.88685,,
19921995,"1992 - 1995",678,"Sao Tome and Principe",01,"Imports",-0.43417,,
19921995,"1992 - 1995",682,"Saudi Arabia",02,"Exports",-0.09197,,
19921995,"1992 - 1995",682,"Saudi Arabia",01,"Imports",-7.08765,,
19921995,"1992 - 1995",686,"Senegal",02,"Exports",13.66558,,
19921995,"1992 - 1995",686,"Senegal",01,"Imports",9.1276,,
19921995,"1992 - 1995",688,"Serbia",02,"Exports",,,"Not applicable"
19921995,"1992 - 1995",688,"Serbia",01,"Imports",,,"Not applicable"
19921995,"1992 - 1995",891,"Serbia and Montenegro",02,"Exports",-10.94651,,
19921995,"1992 - 1995",891,"Serbia and Montenegro",01,"Imports",-5.7245,,
19921995,"1992 - 1995",690,"Seychelles",02,"Exports",3.3884,,
19921995,"1992 - 1995",690,"Seychelles",01,"Imports",4.53661,,
19921995,"1992 - 1995",694,"Sierra Leone",02,"Exports",-31.6046,,
19921995,"1992 - 1995",694,"Sierra Leone",01,"Imports",-2.31744,,
19921995,"1992 - 1995",702,"Singapore",02,"Exports",23.80986,,
19921995,"1992 - 1995",702,"Singapore",01,"Imports",19.98256,,
19921995,"1992 - 1995",534,"Sint Maarten (Dutch part)",02,"Exports",,,"Not applicable"
19921995,"1992 - 1995",534,"Sint Maarten (Dutch part)",01,"Imports",,,"Not applicable"
19921995,"1992 - 1995",703,"Slovakia",02,"Exports",,,"Not applicable"
19921995,"1992 - 1995",703,"Slovakia",01,"Imports",,,"Not applicable"
19921995,"1992 - 1995",705,"Slovenia",02,"Exports",8.0296,,
19921995,"1992 - 1995",705,"Slovenia",01,"Imports",15.28706,,
19921995,"1992 - 1995",090,"Solomon Islands",02,"Exports",17.20123,,
19921995,"1992 - 1995",090,"Solomon Islands",01,"Imports",10.30296,,
19921995,"1992 - 1995",706,"Somalia",02,"Exports",11.25197,,
19921995,"1992 - 1995",706,"Somalia",01,"Imports",2.46736,,
19921995,"1992 - 1995",710,"South Africa",02,"Exports",5.77404,,
19921995,"1992 - 1995",710,"South Africa",01,"Imports",15.78832,,
19921995,"1992 - 1995",728,"South Sudan",02,"Exports",,,"Not applicable"
19921995,"1992 - 1995",728,"South Sudan",01,"Imports",,,"Not applicable"
19921995,"1992 - 1995",724,"Spain",02,"Exports",15.07987,"Break",
19921995,"1992 - 1995",724,"Spain",01,"Imports",5.36998,"Break",
19921995,"1992 - 1995",144,"Sri Lanka",02,"Exports",15.30189,,
19921995,"1992 - 1995",144,"Sri Lanka",01,"Imports",15.10075,,
19921995,"1992 - 1995",275,"State of Palestine",02,"Exports",35.13514,"Estimated",
19921995,"1992 - 1995",275,"State of Palestine",01,"Imports",21.59229,"Estimated",
19921995,"1992 - 1995",729,"Sudan",02,"Exports",,,"Not applicable"
19921995,"1992 - 1995",729,"Sudan",01,"Imports",,,"Not applicable"
19921995,"1992 - 1995",736,"Sudan (...2011)",02,"Exports",20.29468,,
19921995,"1992 - 1995",736,"Sudan (...2011)",01,"Imports",15.57201,,
19921995,"1992 - 1995",740,"Suriname",02,"Exports",4.15458,"Estimated",
19921995,"1992 - 1995",740,"Suriname",01,"Imports",0.1302,,
19921995,"1992 - 1995",752,"Sweden",02,"Exports",14.52971,,
19921995,"1992 - 1995",752,"Sweden",01,"Imports",11.01078,,
19921995,"1992 - 1995",756,"Switzerland",02,"Exports",7.9007,,
19921995,"1992 - 1995",756,"Switzerland",01,"Imports",7.31404,,
19921995,"1992 - 1995",760,"Syrian Arab Republic",02,"Exports",4.00284,,
19921995,"1992 - 1995",760,"Syrian Arab Republic",01,"Imports",12.48798,,
19921995,"1992 - 1995",762,"Tajikistan",02,"Exports",83.457,,
19921995,"1992 - 1995",762,"Tajikistan",01,"Imports",75.16691,,
19921995,"1992 - 1995",764,"Thailand",02,"Exports",20.45058,,
19921995,"1992 - 1995",764,"Thailand",01,"Imports",20.06342,,
19921995,"1992 - 1995",626,"Timor-Leste",02,"Exports",,,"Not applicable"
19921995,"1992 - 1995",626,"Timor-Leste",01,"Imports",,,"Not applicable"
19921995,"1992 - 1995",768,"Togo",02,"Exports",20.17975,"Break",
19921995,"1992 - 1995",768,"Togo",01,"Imports",15.45418,"Break",
19921995,"1992 - 1995",776,"Tonga",02,"Exports",2.93919,,
19921995,"1992 - 1995",776,"Tonga",01,"Imports",7.77738,,
19921995,"1992 - 1995",780,"Trinidad and Tobago",02,"Exports",13.12874,,
19921995,"1992 - 1995",780,"Trinidad and Tobago",01,"Imports",11.22702,,
19921995,"1992 - 1995",788,"Tunisia",02,"Exports",12.13212,,
19921995,"1992 - 1995",788,"Tunisia",01,"Imports",7.09447,,
19921995,"1992 - 1995",792,"Turkiye",02,"Exports",14.07509,,
19921995,"1992 - 1995",792,"Turkiye",01,"Imports",11.64879,,
19921995,"1992 - 1995",795,"Turkmenistan",02,"Exports",34.6224,,
19921995,"1992 - 1995",795,"Turkmenistan",01,"Imports",46.84116,,
19921995,"1992 - 1995",798,"Tuvalu",02,"Exports",5.72864,,
19921995,"1992 - 1995",798,"Tuvalu",01,"Imports",5.97532,,
19921995,"1992 - 1995",800,"Uganda",02,"Exports",54.53536,,
19921995,"1992 - 1995",800,"Uganda",01,"Imports",31.06212,,
19921995,"1992 - 1995",804,"Ukraine",02,"Exports",19.07005,"Break",
19921995,"1992 - 1995",804,"Ukraine",01,"Imports",27.88382,"Break",
19921995,"1992 - 1995",810,"Union of Soviet Socialist Republics",02,"Exports",,,"Not applicable"
19921995,"1992 - 1995",810,"Union of Soviet Socialist Republics",01,"Imports",,,"Not applicable"
19921995,"1992 - 1995",784,"United Arab Emirates",02,"Exports",4.47997,"Break",
19921995,"1992 - 1995",784,"United Arab Emirates",01,"Imports",10.70003,,
19921995,"1992 - 1995",826,"United Kingdom",02,"Exports",8.0936,"Break",
19921995,"1992 - 1995",826,"United Kingdom",01,"Imports",6.95491,"Break",
19921995,"1992 - 1995",834,"United Republic of Tanzania",02,"Exports",17.61547,,
19921995,"1992 - 1995",834,"United Republic of Tanzania",01,"Imports",3.2073,,
19921995,"1992 - 1995",840,"United States",02,"Exports",9.37417,,
19921995,"1992 - 1995",840,"United States",01,"Imports",11.89964,,
19921995,"1992 - 1995",858,"Uruguay",02,"Exports",8.21001,,
19921995,"1992 - 1995",858,"Uruguay",01,"Imports",12.68178,,
19921995,"1992 - 1995",860,"Uzbekistan",02,"Exports",6.33583,"Estimated",
19921995,"1992 - 1995",860,"Uzbekistan",01,"Imports",-1.99922,"Estimated",
19921995,"1992 - 1995",548,"Vanuatu",02,"Exports",6.69095,,
19921995,"1992 - 1995",548,"Vanuatu",01,"Imports",5.90159,,
19921995,"1992 - 1995",862,"Venezuela (Bolivarian Rep. of)",02,"Exports",9.20992,,
19921995,"1992 - 1995",862,"Venezuela (Bolivarian Rep. of)",01,"Imports",-6.07816,,
19921995,"1992 - 1995",704,"Viet Nam",02,"Exports",29.02357,,
19921995,"1992 - 1995",704,"Viet Nam",01,"Imports",49.16897,,
19921995,"1992 - 1995",887,"Yemen",02,"Exports",47.09949,,
19921995,"1992 - 1995",887,"Yemen",01,"Imports",-16.28231,,
19921995,"1992 - 1995",886,"Yemen, Arab Republic",02,"Exports",,,"Not applicable"
19921995,"1992 - 1995",886,"Yemen, Arab Republic",01,"Imports",,,"Not applicable"
19921995,"1992 - 1995",720,"Yemen, Democratic",02,"Exports",,,"Not applicable"
19921995,"1992 - 1995",720,"Yemen, Democratic",01,"Imports",,,"Not applicable"
19921995,"1992 - 1995",890,"Yugoslavia, Soc. Fed. Rep. of",02,"Exports",,,"Not applicable"
19921995,"1992 - 1995",890,"Yugoslavia, Soc. Fed. Rep. of",01,"Imports",,,"Not applicable"
19921995,"1992 - 1995",894,"Zambia",02,"Exports",12.51193,"Estimated",
19921995,"1992 - 1995",894,"Zambia",01,"Imports",-5.94853,,
19921995,"1992 - 1995",716,"Zimbabwe",02,"Exports",14.161,,
19921995,"1992 - 1995",716,"Zimbabwe",01,"Imports",8.08378,,
19921995,"1992 - 1995",5600,"Asia and Oceania",02,"Exports",12.96088,,
19921995,"1992 - 1995",5600,"Asia and Oceania",01,"Imports",14.16393,,
19921995,"1992 - 1995",5702,"Northern America and Europe",02,"Exports",10.50027,,
19921995,"1992 - 1995",5702,"Northern America and Europe",01,"Imports",8.8999,,
19921995,"1992 - 1995",5706,"Europe, Northern America, Australia and New Zealand",02,"Exports",10.46069,,
19921995,"1992 - 1995",5706,"Europe, Northern America, Australia and New Zealand",01,"Imports",8.98548,,
19921995,"1992 - 1995",5703,"Central and Southern Asia",02,"Exports",9.1375,,
19921995,"1992 - 1995",5703,"Central and Southern Asia",01,"Imports",2.70405,,
19921995,"1992 - 1995",5704,"Eastern and South-Eastern Asia",02,"Exports",14.36155,,
19921995,"1992 - 1995",5704,"Eastern and South-Eastern Asia",01,"Imports",16.41546,,
19921995,"1992 - 1995",5705,"Western Asia and Northern Africa",02,"Exports",5.51379,,
19921995,"1992 - 1995",5705,"Western Asia and Northern Africa",01,"Imports",6.86778,,
19921995,"1992 - 1995",1400,"Developing economies",02,"Exports",13.65945,,
19921995,"1992 - 1995",1400,"Developing economies",01,"Imports",13.42474,,
19921995,"1992 - 1995",1410,"Developing economies: Africa",02,"Exports",4.59825,,
19921995,"1992 - 1995",1410,"Developing economies: Africa",01,"Imports",7.97121,,
19921995,"1992 - 1995",1420,"Developing economies: Americas",02,"Exports",15.06908,,
19921995,"1992 - 1995",1420,"Developing economies: Americas",01,"Imports",13.49344,,
19921995,"1992 - 1995",1460,"Developing economies: Asia and Oceania",02,"Exports",14.55814,,
19921995,"1992 - 1995",1460,"Developing economies: Asia and Oceania",01,"Imports",14.16767,,
19921995,"1992 - 1995",1430,"Developing economies: Asia",02,"Exports",14.55906,,
19921995,"1992 - 1995",1430,"Developing economies: Asia",01,"Imports",14.23213,,
19921995,"1992 - 1995",1450,"Developing economies: Oceania",02,"Exports",14.48308,,
19921995,"1992 - 1995",1450,"Developing economies: Oceania",01,"Imports",5.4076,,
19921995,"1992 - 1995",1500,"Developed economies",02,"Exports",10.5355,,
19921995,"1992 - 1995",1500,"Developed economies",01,"Imports",9.62857,,
19921995,"1992 - 1995",1520,"Developed economies: Americas",02,"Exports",10.17183,,
19921995,"1992 - 1995",1520,"Developed economies: Americas",01,"Imports",11.41363,,
19921995,"1992 - 1995",1560,"Developed economies: Asia and Oceania",02,"Exports",10.7301,,
19921995,"1992 - 1995",1560,"Developed economies: Asia and Oceania",01,"Imports",14.16934,,
19921995,"1992 - 1995",1530,"Developed economies: Asia",02,"Exports",10.97888,,
19921995,"1992 - 1995",1530,"Developed economies: Asia",01,"Imports",14.35313,,
19921995,"1992 - 1995",1550,"Developed economies: Oceania",02,"Exports",8.64067,,
19921995,"1992 - 1995",1550,"Developed economies: Oceania",01,"Imports",12.96517,,
19921995,"1992 - 1995",1540,"Developed economies: Europe",02,"Exports",10.61608,,
19921995,"1992 - 1995",1540,"Developed economies: Europe",01,"Imports",7.9588,,
19921995,"1992 - 1995",1600,"Developing economies excluding China",02,"Exports",12.77962,,
19921995,"1992 - 1995",1600,"Developing economies excluding China",01,"Imports",13.05836,,
19921995,"1992 - 1995",1601,"Developing economies excluding LDCs",02,"Exports",13.69078,,
19921995,"1992 - 1995",1601,"Developing economies excluding LDCs",01,"Imports",13.60324,,
19921995,"1992 - 1995",1610,"LDCs (Least developed countries)",02,"Exports",11.93161,,
19921995,"1992 - 1995",1610,"LDCs (Least developed countries)",01,"Imports",7.01803,,
19921995,"1992 - 1995",1614,"LDCs: Africa",02,"Exports",7.68627,,
19921995,"1992 - 1995",1614,"LDCs: Africa",01,"Imports",3.28677,,
19921995,"1992 - 1995",1612,"LDCs: Asia",02,"Exports",22.56426,,
19921995,"1992 - 1995",1612,"LDCs: Asia",01,"Imports",13.07683,,
19921995,"1992 - 1995",1615,"LDCs: Islands and Haiti",02,"Exports",12.16336,,
19921995,"1992 - 1995",1615,"LDCs: Islands and Haiti",01,"Imports",16.47264,,
19921995,"1992 - 1995",1620,"LLDCs (Landlocked developing countries)",02,"Exports",12.90464,,
19921995,"1992 - 1995",1620,"LLDCs (Landlocked developing countries)",01,"Imports",7.70301,,
19921995,"1992 - 1995",1640,"SIDS (Small island developing States) (UN-OHRLLS)",02,"Exports",20.90898,,
19921995,"1992 - 1995",1640,"SIDS (Small island developing States) (UN-OHRLLS)",01,"Imports",16.97137,,
19921995,"1992 - 1995",1641,"SIDS: Atlantic and Indian Ocean",02,"Exports",5.30125,,
19921995,"1992 - 1995",1641,"SIDS: Atlantic and Indian Ocean",01,"Imports",6.66448,,
19921995,"1992 - 1995",1642,"SIDS: Caribbean",02,"Exports",7.10673,,
19921995,"1992 - 1995",1642,"SIDS: Caribbean",01,"Imports",9.24505,,
19921995,"1992 - 1995",1643,"SIDS: Pacific",02,"Exports",23.35288,,
19921995,"1992 - 1995",1643,"SIDS: Pacific",01,"Imports",19.0913,,
19921995,"1992 - 1995",2623,"Low-income developing economies",02,"Exports",9.23006,,
19921995,"1992 - 1995",2623,"Low-income developing economies",01,"Imports",5.18014,,
19921995,"1992 - 1995",2622,"Middle-income developing economies",02,"Exports",10.31556,,
19921995,"1992 - 1995",2622,"Middle-income developing economies",01,"Imports",12.60052,,
19921995,"1992 - 1995",2621,"High-income developing economies",02,"Exports",14.57569,,
19921995,"1992 - 1995",2621,"High-income developing economies",01,"Imports",14.05894,,
19921995,"1992 - 1995",2711,"BRICS",02,"Exports",18.75774,,
19921995,"1992 - 1995",2711,"BRICS",01,"Imports",18.82965,,
19921995,"1992 - 1995",3412,"European Union (2020 …)",02,"Exports",10.5834,,
19921995,"1992 - 1995",3412,"European Union (2020 …)",01,"Imports",7.6948,,
19921995,"1992 - 1995",3916,"G20 (Group of Twenty)",02,"Exports",10.33306,,
19921995,"1992 - 1995",3916,"G20 (Group of Twenty)",01,"Imports",9.81689,,
19921995,"1992 - 1995",3919,"G-77 (Group of 77)",02,"Exports",13.6899,,
19921995,"1992 - 1995",3919,"G-77 (Group of 77)",01,"Imports",14.06676,,
19921995,"1992 - 1995",3905,"OECD (Organisation for Economic Cooperation and Development)",02,"Exports",10.46058,,
19921995,"1992 - 1995",3905,"OECD (Organisation for Economic Cooperation and Development)",01,"Imports",9.45844,,
19952000,"1995 - 2000",0000,"World",02,"Exports",3.64001,,
19952000,"1995 - 2000",0000,"World",01,"Imports",4.00185,,
19952000,"1995 - 2000",5100,"Africa",02,"Exports",2.63736,,
19952000,"1995 - 2000",5100,"Africa",01,"Imports",0.36212,,
19952000,"1995 - 2000",5110,"Northern Africa",02,"Exports",4.86541,,
19952000,"1995 - 2000",5110,"Northern Africa",01,"Imports",1.21379,,
19952000,"1995 - 2000",5120,"Sub-Saharan Africa",02,"Exports",1.52327,,
19952000,"1995 - 2000",5120,"Sub-Saharan Africa",01,"Imports",-0.14054,,
19952000,"1995 - 2000",5121,"Eastern Africa",02,"Exports",-1.47943,,
19952000,"1995 - 2000",5121,"Eastern Africa",01,"Imports",-1.63022,,
19952000,"1995 - 2000",5122,"Middle Africa",02,"Exports",4.86105,,
19952000,"1995 - 2000",5122,"Middle Africa",01,"Imports",3.68527,,
19952000,"1995 - 2000",5123,"Southern Africa",02,"Exports",0.00642,,
19952000,"1995 - 2000",5123,"Southern Africa",01,"Imports",-1.525,,
19952000,"1995 - 2000",5124,"Western Africa",02,"Exports",2.87775,,
19952000,"1995 - 2000",5124,"Western Africa",01,"Imports",2.36043,,
19952000,"1995 - 2000",5200,"Americas",02,"Exports",6.23652,,
19952000,"1995 - 2000",5200,"Americas",01,"Imports",9.15967,,
19952000,"1995 - 2000",5210,"Northern America",02,"Exports",5.58895,,
19952000,"1995 - 2000",5210,"Northern America",01,"Imports",9.40958,,
19952000,"1995 - 2000",5220,"Latin America and the Caribbean",02,"Exports",8.27568,,
19952000,"1995 - 2000",5220,"Latin America and the Caribbean",01,"Imports",8.22459,,
19952000,"1995 - 2000",5221,"Caribbean",02,"Exports",5.57,,
19952000,"1995 - 2000",5221,"Caribbean",01,"Imports",6.39048,,
19952000,"1995 - 2000",5222,"Central America",02,"Exports",14.38845,,
19952000,"1995 - 2000",5222,"Central America",01,"Imports",17.23403,,
19952000,"1995 - 2000",5223,"South America",02,"Exports",3.3781,,
19952000,"1995 - 2000",5223,"South America",01,"Imports",0.60903,,
19952000,"1995 - 2000",5300,"Asia",02,"Exports",4.37314,,
19952000,"1995 - 2000",5300,"Asia",01,"Imports",1.66406,,
19952000,"1995 - 2000",5310,"Central Asia",02,"Exports",2.23981,,
19952000,"1995 - 2000",5310,"Central Asia",01,"Imports",0.04796,,
19952000,"1995 - 2000",5330,"Eastern Asia",02,"Exports",3.62883,,
19952000,"1995 - 2000",5330,"Eastern Asia",01,"Imports",2.10886,,
19952000,"1995 - 2000",5350,"South-eastern Asia",02,"Exports",4.58614,,
19952000,"1995 - 2000",5350,"South-eastern Asia",01,"Imports",-1.46634,,
19952000,"1995 - 2000",5320,"Southern Asia",02,"Exports",5.27069,,
19952000,"1995 - 2000",5320,"Southern Asia",01,"Imports",4.2386,,
19952000,"1995 - 2000",5340,"Western Asia",02,"Exports",7.90664,,
19952000,"1995 - 2000",5340,"Western Asia",01,"Imports",4.33221,,
19952000,"1995 - 2000",5400,"Europe",02,"Exports",2.07126,,
19952000,"1995 - 2000",5400,"Europe",01,"Imports",2.77919,,
19952000,"1995 - 2000",5410,"Eastern Europe",02,"Exports",4.35374,,
19952000,"1995 - 2000",5410,"Eastern Europe",01,"Imports",1.80919,,
19952000,"1995 - 2000",5420,"Northern Europe",02,"Exports",3.48609,,
19952000,"1995 - 2000",5420,"Northern Europe",01,"Imports",4.2427,,
19952000,"1995 - 2000",5430,"Southern Europe",02,"Exports",0.738,,
19952000,"1995 - 2000",5430,"Southern Europe",01,"Imports",4.0334,,
19952000,"1995 - 2000",5440,"Western Europe",02,"Exports",1.55753,,
19952000,"1995 - 2000",5440,"Western Europe",01,"Imports",1.9189,,
19952000,"1995 - 2000",5500,"Oceania",02,"Exports",0.8707,,
19952000,"1995 - 2000",5500,"Oceania",01,"Imports",1.84118,,
19952000,"1995 - 2000",0001,"Individual economies",02,"Exports",,,"Not applicable"
19952000,"1995 - 2000",0001,"Individual economies",01,"Imports",,,"Not applicable"
19952000,"1995 - 2000",004,"Afghanistan",02,"Exports",-0.21203,,
19952000,"1995 - 2000",004,"Afghanistan",01,"Imports",20.64081,,
19952000,"1995 - 2000",008,"Albania",02,"Exports",9.73728,,
19952000,"1995 - 2000",008,"Albania",01,"Imports",8.8057,,
19952000,"1995 - 2000",012,"Algeria",02,"Exports",10.0287,,
19952000,"1995 - 2000",012,"Algeria",01,"Imports",-1.07999,,
19952000,"1995 - 2000",016,"American Samoa",02,"Exports",4.3147,,
19952000,"1995 - 2000",016,"American Samoa",01,"Imports",2.33143,,
19952000,"1995 - 2000",020,"Andorra",02,"Exports",-0.90846,,
19952000,"1995 - 2000",020,"Andorra",01,"Imports",-0.04319,,
