Year,Series,Series Label,Economy,Economy Label,Flow,Flow Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,Percentage of total trade in goods and services,Percentage of total trade in goods and services Footnote,Percentage of total trade in goods and services Missing value
2005,2102,"Total trade in services",584,"Marshall Islands",01,"Imports",43.59,,,33.86424,,
2005,2102,"Total trade in services",478,"Mauritania",02,"Exports",79.57,,,11.29117,,
2005,2102,"Total trade in services",478,"Mauritania",01,"Imports",378.742,,,20.959,,
2005,2102,"Total trade in services",480,"Mauritius",02,"Exports",1618.1,,,43.0752,,
2005,2102,"Total trade in services",480,"Mauritius",01,"Imports",1197.75,,,28.9805,,
2005,2102,"Total trade in services",484,"Mexico",02,"Exports",19445.3,,,8.31835,,
2005,2102,"Total trade in services",484,"Mexico",01,"Imports",26353.2,,,10.60384,,
2005,2102,"Total trade in services",583,"Micronesia (Federated States of)",02,"Exports",19.3,,,51.0582,,
2005,2102,"Total trade in services",583,"Micronesia (Federated States of)",01,"Imports",60.3,,,31.65122,,
2005,2102,"Total trade in services",496,"Mongolia",02,"Exports",414.442,,,36.06566,,
2005,2102,"Total trade in services",496,"Mongolia",01,"Imports",400.836,,,25.58902,,
2005,2102,"Total trade in services",499,"Montenegro",02,"Exports",,,"Not applicable",,,"Not applicable"
2005,2102,"Total trade in services",499,"Montenegro",01,"Imports",,,"Not applicable",,,"Not applicable"
2005,2102,"Total trade in services",500,"Montserrat",02,"Exports",15.848,,,89.41876,,
2005,2102,"Total trade in services",500,"Montserrat",01,"Imports",28.471,,,52.08669,,
2005,2102,"Total trade in services",504,"Morocco",02,"Exports",9264.05,,,55.83408,,
2005,2102,"Total trade in services",504,"Morocco",01,"Imports",3845.37,,,18.71839,,
2005,2102,"Total trade in services",508,"Mozambique",02,"Exports",341.969,,,16.38391,,
2005,2102,"Total trade in services",508,"Mozambique",01,"Imports",648.573,,,22.43499,,
2005,2102,"Total trade in services",104,"Myanmar",02,"Exports",280.773,,,7.42178,,
2005,2102,"Total trade in services",104,"Myanmar",01,"Imports",497.092,,,24.66416,,
2005,2102,"Total trade in services",516,"Namibia",02,"Exports",411.007,,,16.61149,,
2005,2102,"Total trade in services",516,"Namibia",01,"Imports",367.373,,,13.6632,,
2005,2102,"Total trade in services",520,"Nauru",02,"Exports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",520,"Nauru",01,"Imports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",524,"Nepal",02,"Exports",380.347,,,29.63987,,
2005,2102,"Total trade in services",524,"Nepal",01,"Imports",434.731,,,16.03468,,
2005,2102,"Total trade in services",528,"Netherlands (Kingdom of the)",02,"Exports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",528,"Netherlands (Kingdom of the)",01,"Imports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",530,"Netherlands Antilles",02,"Exports",1918.648,"Estimated",,77.59715,"Estimated",
2005,2102,"Total trade in services",530,"Netherlands Antilles",01,"Imports",734.003,"Estimated",,27.44232,"Estimated",
2005,2102,"Total trade in services",540,"New Caledonia",02,"Exports",371.539,,,25.43285,,
2005,2102,"Total trade in services",540,"New Caledonia",01,"Imports",834.282,,,33.73321,,
2005,2102,"Total trade in services",554,"New Zealand",02,"Exports",10138.9,,,31.54047,,
2005,2102,"Total trade in services",554,"New Zealand",01,"Imports",8399.1,,,25.11276,,
2005,2102,"Total trade in services",558,"Nicaragua",02,"Exports",530.7,,,38.77317,,
2005,2102,"Total trade in services",558,"Nicaragua",01,"Imports",448.2,,,15.71088,,
2005,2102,"Total trade in services",562,"Niger",02,"Exports",87.576,,,17.50192,,
2005,2102,"Total trade in services",562,"Niger",01,"Imports",280.388,,,26.72386,,
2005,2102,"Total trade in services",566,"Nigeria",02,"Exports",1792.59,,,3.14522,,
2005,2102,"Total trade in services",566,"Nigeria",01,"Imports",6623.48,,,20.30087,,
2005,2102,"Total trade in services",570,"Niue",02,"Exports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",570,"Niue",01,"Imports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",807,"North Macedonia",02,"Exports",686.668,,,33.07807,,
2005,2102,"Total trade in services",807,"North Macedonia",01,"Imports",545.183,,,17.1049,,
2005,2102,"Total trade in services",580,"Northern Mariana Islands",02,"Exports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",580,"Northern Mariana Islands",01,"Imports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",578,"Norway",02,"Exports",29834.2,,,22.37379,,
2005,2102,"Total trade in services",578,"Norway",01,"Imports",29128.4,,,34.68681,,
2005,2102,"Total trade in services",512,"Oman",02,"Exports",938.882,,,4.78273,,
2005,2102,"Total trade in services",512,"Oman",01,"Imports",3145.49,,,28.14983,,
2005,2102,"Total trade in services",586,"Pakistan",02,"Exports",3664,,,19.18726,,
2005,2102,"Total trade in services",586,"Pakistan",01,"Imports",7592,,,25.93321,,
2005,2102,"Total trade in services",585,"Palau",02,"Exports",61.737,,,84.89773,,
2005,2102,"Total trade in services",585,"Palau",01,"Imports",36.804,,,25.40165,,
2005,2102,"Total trade in services",591,"Panama",02,"Exports",3233.9,,,30.48979,,
2005,2102,"Total trade in services",591,"Panama",01,"Imports",1813.3,,,16.87513,,
2005,2102,"Total trade in services",598,"Papua New Guinea",02,"Exports",302.922,,,8.45567,,
2005,2102,"Total trade in services",598,"Papua New Guinea",01,"Imports",1167.405,,,43.35114,,
2005,2102,"Total trade in services",600,"Paraguay",02,"Exports",281.375,,,5.50737,,
2005,2102,"Total trade in services",600,"Paraguay",01,"Imports",344.108,,,8.54677,,
2005,2102,"Total trade in services",604,"Peru",02,"Exports",2291.294,"Estimated",,13.83506,"Estimated",
2005,2102,"Total trade in services",604,"Peru",01,"Imports",3147.4,,,21.08169,,
2005,2102,"Total trade in services",608,"Philippines",02,"Exports",8610.87,,,25.55687,,
2005,2102,"Total trade in services",608,"Philippines",01,"Imports",6463.32,,,14.78753,,
2005,2102,"Total trade in services",616,"Poland",02,"Exports",18148.808,,,17.12264,,
2005,2102,"Total trade in services",616,"Poland",01,"Imports",14945.952,,,13.60462,,
2005,2102,"Total trade in services",620,"Portugal",02,"Exports",15096.851,,,28.10476,,
2005,2102,"Total trade in services",620,"Portugal",01,"Imports",9483.144,,,13.43879,,
2005,2102,"Total trade in services",634,"Qatar",02,"Exports",3220.66,,,11.11244,,
2005,2102,"Total trade in services",634,"Qatar",01,"Imports",4144.302,,,31.37712,,
2005,2102,"Total trade in services",410,"Republic of Korea",02,"Exports",50537.7,,,15.11585,,
2005,2102,"Total trade in services",410,"Republic of Korea",01,"Imports",59521.9,,,19.10607,,
2005,2102,"Total trade in services",498,"Republic of Moldova",02,"Exports",446.12,,,33.48696,,
2005,2102,"Total trade in services",498,"Republic of Moldova",01,"Imports",425.66,,,16.73159,,
2005,2102,"Total trade in services",642,"Romania",02,"Exports",9668.066,,,40.08332,,
2005,2102,"Total trade in services",642,"Romania",01,"Imports",5498.088,,,16.07947,,
2005,2102,"Total trade in services",643,"Russian Federation",02,"Exports",28845.4,,,10.78552,,
2005,2102,"Total trade in services",643,"Russian Federation",01,"Imports",40470.9,,,24.63083,,
2005,2102,"Total trade in services",646,"Rwanda",02,"Exports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",646,"Rwanda",01,"Imports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",654,"Saint Helena",02,"Exports",,,"No value reported or collected",,,"No value reported or collected"
2005,2102,"Total trade in services",654,"Saint Helena",01,"Imports",,,"No value reported or collected",,,"No value reported or collected"
2005,2102,"Total trade in services",659,"Saint Kitts and Nevis",02,"Exports",309.527,,,90.26511,,
2005,2102,"Total trade in services",659,"Saint Kitts and Nevis",01,"Imports",138.325,,,44.3998,,
2005,2102,"Total trade in services",662,"Saint Lucia",02,"Exports",470.051,,,84.11533,,
2005,2102,"Total trade in services",662,"Saint Lucia",01,"Imports",229.278,,,35.4152,,
2005,2102,"Total trade in services",666,"Saint Pierre and Miquelon",02,"Exports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",666,"Saint Pierre and Miquelon",01,"Imports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",670,"Saint Vincent and the Grenadines",02,"Exports",183.472,,,81.16807,,
2005,2102,"Total trade in services",670,"Saint Vincent and the Grenadines",01,"Imports",92.396,,,30.31495,,
2005,2102,"Total trade in services",882,"Samoa",02,"Exports",129.69,,,91.53289,,
2005,2102,"Total trade in services",882,"Samoa",01,"Imports",68.863,,,26.89673,,
2005,2102,"Total trade in services",678,"Sao Tome and Principe",02,"Exports",9.153,,,57.40788,,
2005,2102,"Total trade in services",678,"Sao Tome and Principe",01,"Imports",11.064,,,21.00852,,
2005,2102,"Total trade in services",682,"Saudi Arabia",02,"Exports",11401.067,,,5.94437,,
2005,2102,"Total trade in services",682,"Saudi Arabia",01,"Imports",33094.773,,,38.10259,,
2005,2102,"Total trade in services",686,"Senegal",02,"Exports",762.074,,,32.55789,,
2005,2102,"Total trade in services",686,"Senegal",01,"Imports",810.722,,,21.93328,,
2005,2102,"Total trade in services",688,"Serbia",02,"Exports",,,"Not applicable",,,"Not applicable"
2005,2102,"Total trade in services",688,"Serbia",01,"Imports",,,"Not applicable",,,"Not applicable"
2005,2102,"Total trade in services",891,"Serbia and Montenegro",02,"Exports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",891,"Serbia and Montenegro",01,"Imports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",690,"Seychelles",02,"Exports",369.568,,,51.35243,,
2005,2102,"Total trade in services",690,"Seychelles",01,"Imports",240.34,,,27.16032,,
2005,2102,"Total trade in services",694,"Sierra Leone",02,"Exports",78.151,,,29.85352,,
2005,2102,"Total trade in services",694,"Sierra Leone",01,"Imports",91.368,,,20.16795,,
2005,2102,"Total trade in services",702,"Singapore",02,"Exports",45604.971,,,15.84761,,
2005,2102,"Total trade in services",702,"Singapore",01,"Imports",55051.753,,,22.05849,,
2005,2102,"Total trade in services",534,"Sint Maarten (Dutch part)",02,"Exports",,,"Not applicable",,,"Not applicable"
2005,2102,"Total trade in services",534,"Sint Maarten (Dutch part)",01,"Imports",,,"Not applicable",,,"Not applicable"
2005,2102,"Total trade in services",703,"Slovakia",02,"Exports",6398.974,,,17.44756,,
2005,2102,"Total trade in services",703,"Slovakia",01,"Imports",5583.397,,,14.46784,,
2005,2102,"Total trade in services",705,"Slovenia",02,"Exports",4092.879,,,18.93141,,
2005,2102,"Total trade in services",705,"Slovenia",01,"Imports",2928.516,,,13.44081,,
2005,2102,"Total trade in services",090,"Solomon Islands",02,"Exports",41.423,,,28.33713,,
2005,2102,"Total trade in services",090,"Solomon Islands",01,"Imports",57.984,,,23.85453,,
2005,2102,"Total trade in services",706,"Somalia",02,"Exports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",706,"Somalia",01,"Imports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",710,"South Africa",02,"Exports",11828.7,,,17.34904,,
2005,2102,"Total trade in services",710,"South Africa",01,"Imports",12151,,,17.6568,,
2005,2102,"Total trade in services",728,"South Sudan",02,"Exports",,,"Not applicable",,,"Not applicable"
2005,2102,"Total trade in services",728,"South Sudan",01,"Imports",,,"Not applicable",,,"Not applicable"
2005,2102,"Total trade in services",724,"Spain",02,"Exports",92856.758,,,32.27077,,
2005,2102,"Total trade in services",724,"Spain",01,"Imports",59789.286,,,17.42048,,
2005,2102,"Total trade in services",144,"Sri Lanka",02,"Exports",1540.13,,,19.5278,,
2005,2102,"Total trade in services",144,"Sri Lanka",01,"Imports",2886.387,"Estimated",,26.57019,"Estimated",
2005,2102,"Total trade in services",275,"State of Palestine",02,"Exports",225.193,,,31.46201,,
2005,2102,"Total trade in services",275,"State of Palestine",01,"Imports",457.357,,,12.88608,,
2005,2102,"Total trade in services",729,"Sudan",02,"Exports",,,"Not applicable",,,"Not applicable"
2005,2102,"Total trade in services",729,"Sudan",01,"Imports",,,"Not applicable",,,"Not applicable"
2005,2102,"Total trade in services",736,"Sudan (...2011)",02,"Exports",147.024,,,2.95745,,
2005,2102,"Total trade in services",736,"Sudan (...2011)",01,"Imports",1503,,,20.17722,,
2005,2102,"Total trade in services",740,"Suriname",02,"Exports",204.1,,,14.41791,,
2005,2102,"Total trade in services",740,"Suriname",01,"Imports",354.9,,,22.98575,,
2005,2102,"Total trade in services",752,"Sweden",02,"Exports",38113.505,,,21.91453,,
2005,2102,"Total trade in services",752,"Sweden",01,"Imports",39194.151,,,26.26402,,
2005,2102,"Total trade in services",756,"Switzerland",02,"Exports",69743.276,"Estimated",,31.0782,"Estimated",
2005,2102,"Total trade in services",756,"Switzerland",01,"Imports",59507.149,,,29.40673,,
2005,2102,"Total trade in services",760,"Syrian Arab Republic",02,"Exports",2910,,,25.27797,,
2005,2102,"Total trade in services",760,"Syrian Arab Republic",01,"Imports",2359,,,21.25034,,
2005,2102,"Total trade in services",762,"Tajikistan",02,"Exports",146.342,,,29.74276,,
2005,2102,"Total trade in services",762,"Tajikistan",01,"Imports",251.943,,,18.17834,,
2005,2102,"Total trade in services",764,"Thailand",02,"Exports",19925.42,,,15.44181,,
2005,2102,"Total trade in services",764,"Thailand",01,"Imports",26798.21,,,20.45897,,
2005,2102,"Total trade in services",626,"Timor-Leste",02,"Exports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",626,"Timor-Leste",01,"Imports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",768,"Togo",02,"Exports",176.984,,,21.81418,,
2005,2102,"Total trade in services",768,"Togo",01,"Imports",250.804,,,21.46205,,
2005,2102,"Total trade in services",772,"Tokelau",02,"Exports",,,"No value reported or collected",,,"No value reported or collected"
2005,2102,"Total trade in services",772,"Tokelau",01,"Imports",,,"No value reported or collected",,,"No value reported or collected"
2005,2102,"Total trade in services",776,"Tonga",02,"Exports",24.848,,,54.19585,,
2005,2102,"Total trade in services",776,"Tonga",01,"Imports",40.832,,,27.13543,,
2005,2102,"Total trade in services",780,"Trinidad and Tobago",02,"Exports",896.9,,,8.24459,,
2005,2102,"Total trade in services",780,"Trinidad and Tobago",01,"Imports",544.6,,,8.70747,,
2005,2102,"Total trade in services",788,"Tunisia",02,"Exports",3876.81,,,26.7214,,
2005,2102,"Total trade in services",788,"Tunisia",01,"Imports",2106.47,,,14.3288,,
2005,2102,"Total trade in services",792,"Turkiye",02,"Exports",27822,,,26.23356,,
2005,2102,"Total trade in services",792,"Turkiye",01,"Imports",11950,,,9.99925,,
2005,2102,"Total trade in services",795,"Turkmenistan",02,"Exports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",795,"Turkmenistan",01,"Imports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",796,"Turks and Caicos Islands",02,"Exports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",796,"Turks and Caicos Islands",01,"Imports",,,"Not publishable",,,"Not publishable"
2005,2102,"Total trade in services",798,"Tuvalu",02,"Exports",2.29,,,87.18026,,
2005,2102,"Total trade in services",798,"Tuvalu",01,"Imports",9.514,,,47.07053,,
2005,2102,"Total trade in services",800,"Uganda",02,"Exports",526.165,,,35.8176,,
2005,2102,"Total trade in services",800,"Uganda",01,"Imports",608.843,,,25.85968,,
2005,2102,"Total trade in services",804,"Ukraine",02,"Exports",10442,,,24.49679,,
2005,2102,"Total trade in services",804,"Ukraine",01,"Imports",7575,,,18.05635,,
2005,2102,"Total trade in services",784,"United Arab Emirates",02,"Exports",4783.662,,,3.91876,,
2005,2102,"Total trade in services",784,"United Arab Emirates",01,"Imports",19367.454,,,20.63386,,
2005,2102,"Total trade in services",826,"United Kingdom",02,"Exports",254360.771,,,39.70409,,
2005,2102,"Total trade in services",826,"United Kingdom",01,"Imports",175918.715,,,25.24662,,
2005,2102,"Total trade in services",834,"United Republic of Tanzania",02,"Exports",1269.16,,,54.78545,,
2005,2102,"Total trade in services",834,"United Republic of Tanzania",01,"Imports",1207.32,,,28.71228,,
2005,2102,"Total trade in services",840,"United States",02,"Exports",378487,,,29.30593,,
2005,2102,"Total trade in services",840,"United States",01,"Imports",312225,,,15.5487,,
2005,2102,"Total trade in services",858,"Uruguay",02,"Exports",1311.28,,,25.7854,,
2005,2102,"Total trade in services",858,"Uruguay",01,"Imports",939.478,,,20.01983,,
2005,2102,"Total trade in services",860,"Uzbekistan",02,"Exports",819.641,,,18.46638,,
2005,2102,"Total trade in services",860,"Uzbekistan",01,"Imports",1583.195,,,31.75215,,
2005,2102,"Total trade in services",548,"Vanuatu",02,"Exports",138.847,,,78.46226,,
2005,2102,"Total trade in services",548,"Vanuatu",01,"Imports",73.76,,,35.99688,,
2005,2102,"Total trade in services",862,"Venezuela (Bolivarian Rep. of)",02,"Exports",1346,,,2.37528,,
