Year,Economy,Economy Label,Flow,Flow Label,Product concentration index,Product concentration index Footnote,Product concentration index Missing value
2011,056,"Belgium",01,"Imports",0.07312,,
2011,084,"Belize",02,"Exports",0.33398,,
2011,084,"Belize",01,"Imports",0.11201,,
2011,204,"Benin",02,"Exports",0.46916,,
2011,204,"Benin",01,"Imports",0.23485,,
2011,060,"Bermuda",01,"Imports",0.08346,,
2011,064,"Bhutan",02,"Exports",0.23898,,
2011,064,"Bhutan",01,"Imports",0.17287,,
2011,068,"Bolivia (Plurinational State of)",02,"Exports",0.31985,,
2011,068,"Bolivia (Plurinational State of)",01,"Imports",0.10764,,
2011,070,"Bosnia and Herzegovina",02,"Exports",0.11979,,
2011,070,"Bosnia and Herzegovina",01,"Imports",0.09201,,
2011,072,"Botswana",02,"Exports",0.22822,,
2011,072,"Botswana",01,"Imports",0.0885,,
2011,076,"Brazil",02,"Exports",0.2332,,
2011,076,"Brazil",01,"Imports",0.13499,,
2011,096,"Brunei Darussalam",02,"Exports",0.17859,,
2011,096,"Brunei Darussalam",01,"Imports",0.11573,,
2011,100,"Bulgaria",02,"Exports",0.13015,,
2011,100,"Bulgaria",01,"Imports",0.12006,,
2011,854,"Burkina Faso",02,"Exports",0.53984,,
2011,854,"Burkina Faso",01,"Imports",0.21228,,
2011,108,"Burundi",02,"Exports",0.7101,,
2011,108,"Burundi",01,"Imports",0.36875,,
2011,132,"Cabo Verde",02,"Exports",0.27847,,
2011,132,"Cabo Verde",01,"Imports",0.12425,,
2011,116,"Cambodia",02,"Exports",0.21171,,
2011,116,"Cambodia",01,"Imports",0.40097,,
2011,120,"Cameroon",02,"Exports",0.33014,,
2011,120,"Cameroon",01,"Imports",0.22353,,
2011,124,"Canada",02,"Exports",0.11482,,
2011,124,"Canada",01,"Imports",0.11108,,
2011,140,"Central African Republic",02,"Exports",0.35468,,
2011,140,"Central African Republic",01,"Imports",0.25636,,
2011,152,"Chile",02,"Exports",0.13699,,
2011,152,"Chile",01,"Imports",0.10092,,
2011,156,"China",02,"Exports",0.06395,,
2011,156,"China",01,"Imports",0.17936,,
2011,344,"China, Hong Kong SAR",02,"Exports",0.10354,,
2011,344,"China, Hong Kong SAR",01,"Imports",0.07538,,
2011,446,"China, Macao SAR",02,"Exports",0.25481,,
2011,446,"China, Macao SAR",01,"Imports",0.18788,,
2011,158,"China, Taiwan Province of",02,"Exports",0.09898,,
2011,158,"China, Taiwan Province of",01,"Imports",0.1275,,
2011,170,"Colombia",02,"Exports",0.29097,,
2011,170,"Colombia",01,"Imports",0.13354,,
2011,174,"Comoros",02,"Exports",0.78798,,
2011,174,"Comoros",01,"Imports",0.35488,,
2011,178,"Congo",02,"Exports",0.62799,,
2011,178,"Congo",01,"Imports",0.15839,,
2011,188,"Costa Rica",02,"Exports",0.2411,,
2011,188,"Costa Rica",01,"Imports",0.12477,,
2011,384,"Côte d'Ivoire",02,"Exports",0.43937,,
2011,384,"Côte d'Ivoire",01,"Imports",0.22078,,
2011,191,"Croatia",02,"Exports",0.11552,,
2011,191,"Croatia",01,"Imports",0.09621,,
2011,196,"Cyprus",02,"Exports",0.30652,,
2011,196,"Cyprus",01,"Imports",0.09727,,
2011,203,"Czechia",02,"Exports",0.08098,,
2011,203,"Czechia",01,"Imports",0.12269,,
2011,208,"Denmark",02,"Exports",0.11022,,
2011,208,"Denmark",01,"Imports",0.07996,,
2011,214,"Dominican Republic",02,"Exports",0.16822,,
2011,214,"Dominican Republic",01,"Imports",0.12117,,
2011,218,"Ecuador",02,"Exports",0.3044,,
2011,218,"Ecuador",01,"Imports",0.15695,,
2011,818,"Egypt",02,"Exports",0.10031,,
2011,818,"Egypt",01,"Imports",0.15847,,
2011,222,"El Salvador",02,"Exports",0.26606,,
2011,222,"El Salvador",01,"Imports",0.11365,,
2011,233,"Estonia",02,"Exports",0.08315,,
2011,233,"Estonia",01,"Imports",0.09073,,
2011,748,"Eswatini",02,"Exports",0.46362,,
2011,748,"Eswatini",01,"Imports",0.05378,,
2011,231,"Ethiopia",02,"Exports",0.43531,,
2011,231,"Ethiopia",01,"Imports",0.22767,,
2011,242,"Fiji",02,"Exports",0.17962,,
2011,242,"Fiji",01,"Imports",0.12252,,
2011,246,"Finland",02,"Exports",0.17186,,
2011,246,"Finland",01,"Imports",0.11558,,
2011,251,"France",02,"Exports",0.15357,,
2011,251,"France",01,"Imports",0.10585,,
2011,258,"French Polynesia",02,"Exports",0.65092,,
2011,258,"French Polynesia",01,"Imports",0.11623,,
2011,270,"Gambia",02,"Exports",0.15223,,
2011,270,"Gambia",01,"Imports",0.33209,,
2011,268,"Georgia",02,"Exports",0.31218,,
2011,268,"Georgia",01,"Imports",0.11642,,
2011,276,"Germany",02,"Exports",0.16744,,
2011,276,"Germany",01,"Imports",0.10535,,
2011,288,"Ghana",02,"Exports",0.43891,,
2011,288,"Ghana",01,"Imports",0.1511,,
2011,300,"Greece",02,"Exports",0.11765,,
2011,300,"Greece",01,"Imports",0.16713,,
2011,304,"Greenland",02,"Exports",0.44676,,
2011,304,"Greenland",01,"Imports",0.0941,,
2011,308,"Grenada",02,"Exports",0.29955,,
2011,308,"Grenada",01,"Imports",0.10444,,
2011,320,"Guatemala",02,"Exports",0.20292,,
2011,320,"Guatemala",01,"Imports",0.10728,,
2011,328,"Guyana",02,"Exports",0.2876,,
2011,328,"Guyana",01,"Imports",0.11071,,
2011,340,"Honduras",02,"Exports",0.49821,,
2011,340,"Honduras",01,"Imports",0.14579,,
2011,348,"Hungary",02,"Exports",0.1961,,
2011,348,"Hungary",01,"Imports",0.17568,,
2011,352,"Iceland",02,"Exports",0.17369,,
2011,352,"Iceland",01,"Imports",0.126,,
2011,356,"India",02,"Exports",0.11814,,
2011,356,"India",01,"Imports",0.20368,,
2011,360,"Indonesia",02,"Exports",0.23586,,
2011,360,"Indonesia",01,"Imports",0.13813,,
2011,364,"Iran (Islamic Republic of)",02,"Exports",0.16602,,
2011,364,"Iran (Islamic Republic of)",01,"Imports",0.15893,,
2011,368,"Iraq",02,"Exports",0.40102,,
2011,372,"Ireland",02,"Exports",0.4459,,
2011,372,"Ireland",01,"Imports",0.16657,,
2011,376,"Israel",02,"Exports",0.42384,,
2011,376,"Israel",01,"Imports",0.12463,,
2011,380,"Italy",02,"Exports",0.1134,,
2011,380,"Italy",01,"Imports",0.11015,,
2011,388,"Jamaica",02,"Exports",0.24552,,
2011,388,"Jamaica",01,"Imports",0.14729,,
2011,392,"Japan",02,"Exports",0.2206,,
2011,392,"Japan",01,"Imports",0.0903,,
2011,400,"Jordan",02,"Exports",0.22432,,
2011,400,"Jordan",01,"Imports",0.11117,,
2011,398,"Kazakhstan",02,"Exports",0.34825,,
2011,398,"Kazakhstan",01,"Imports",0.09651,,
2011,296,"Kiribati",02,"Exports",0.75838,,
2011,296,"Kiribati",01,"Imports",0.24761,,
2011,410,"Korea, Republic of",02,"Exports",0.11874,,
2011,410,"Korea, Republic of",01,"Imports",0.08973,,
2011,414,"Kuwait",02,"Exports",0.13082,,
2011,414,"Kuwait",01,"Imports",0.07366,,
2011,417,"Kyrgyzstan",02,"Exports",0.2035,,
2011,417,"Kyrgyzstan",01,"Imports",0.13465,,
2011,418,"Lao People's Dem. Rep.",02,"Exports",0.16932,,
2011,418,"Lao People's Dem. Rep.",01,"Imports",0.16132,,
2011,428,"Latvia",02,"Exports",0.11466,,
2011,428,"Latvia",01,"Imports",0.10509,,
2011,422,"Lebanon",02,"Exports",0.09723,,
2011,422,"Lebanon",01,"Imports",0.14998,,
2011,426,"Lesotho",02,"Exports",0.29044,,
2011,426,"Lesotho",01,"Imports",0.09147,,
2011,440,"Lithuania",02,"Exports",0.08879,,
2011,440,"Lithuania",01,"Imports",0.09949,,
2011,442,"Luxembourg",02,"Exports",0.21042,,
2011,442,"Luxembourg",01,"Imports",0.10969,,
2011,450,"Madagascar",02,"Exports",0.23944,,
2011,450,"Madagascar",01,"Imports",0.14775,,
2011,454,"Malawi",02,"Exports",0.3543,,
2011,454,"Malawi",01,"Imports",0.19057,,
2011,458,"Malaysia",02,"Exports",0.31237,,
2011,458,"Malaysia",01,"Imports",0.10261,,
2011,462,"Maldives",02,"Exports",0.35477,,
2011,462,"Maldives",01,"Imports",0.07384,,
2011,466,"Mali",02,"Exports",0.45186,,
2011,466,"Mali",01,"Imports",0.19004,,
2011,470,"Malta",02,"Exports",0.55736,,
2011,470,"Malta",01,"Imports",0.09912,,
2011,478,"Mauritania",02,"Exports",0.41267,,
2011,478,"Mauritania",01,"Imports",0.2211,,
2011,480,"Mauritius",02,"Exports",0.2554,,
2011,480,"Mauritius",01,"Imports",0.10363,,
2011,484,"Mexico",02,"Exports",0.11166,,
2011,484,"Mexico",01,"Imports",0.09542,,
2011,583,"Micronesia (Federated States of)",02,"Exports",0.23371,,
2011,583,"Micronesia (Federated States of)",01,"Imports",0.14185,,
2011,498,"Moldova, Republic of",02,"Exports",0.13928,,
2011,498,"Moldova, Republic of",01,"Imports",0.12515,,
2011,499,"Montenegro",02,"Exports",0.26473,,
2011,499,"Montenegro",01,"Imports",0.09142,,
2011,500,"Montserrat",01,"Imports",0.10447,,
2011,504,"Morocco",02,"Exports",0.11247,,
2011,504,"Morocco",01,"Imports",0.14696,,
2011,508,"Mozambique",02,"Exports",0.22194,,
2011,508,"Mozambique",01,"Imports",0.19023,,
2011,104,"Myanmar",02,"Exports",0.23001,,
2011,104,"Myanmar",01,"Imports",0.29018,,
2011,516,"Namibia",02,"Exports",0.22339,,
2011,516,"Namibia",01,"Imports",0.09634,,
2011,524,"Nepal",02,"Exports",0.17426,,
2011,524,"Nepal",01,"Imports",0.13798,,
2011,528,"Netherlands (Kingdom of the)",02,"Exports",0.09729,,
2011,528,"Netherlands (Kingdom of the)",01,"Imports",0.09669,,
2011,540,"New Caledonia",02,"Exports",0.14393,,
2011,540,"New Caledonia",01,"Imports",0.10995,,
2011,554,"New Zealand",02,"Exports",0.18547,,
2011,554,"New Zealand",01,"Imports",0.08804,,
2011,558,"Nicaragua",02,"Exports",0.30125,,
2011,558,"Nicaragua",01,"Imports",0.1772,,
2011,562,"Niger",02,"Exports",0.26067,,
2011,562,"Niger",01,"Imports",0.21601,,
2011,566,"Nigeria",02,"Exports",0.67839,,
2011,566,"Nigeria",01,"Imports",0.20469,,
2011,807,"North Macedonia",02,"Exports",0.13813,,
2011,807,"North Macedonia",01,"Imports",0.07488,,
2011,579,"Norway",02,"Exports",0.27346,,
2011,579,"Norway",01,"Imports",0.08694,,
2011,512,"Oman",02,"Exports",0.2031,,
2011,512,"Oman",01,"Imports",0.10347,,
2011,586,"Pakistan",02,"Exports",0.13195,,
2011,586,"Pakistan",01,"Imports",0.23555,,
2011,585,"Palau",01,"Imports",0.09867,,
2011,591,"Panama",02,"Exports",0.42786,,
2011,591,"Panama",01,"Imports",0.36019,,
2011,598,"Papua New Guinea",01,"Imports",0.13672,,
2011,600,"Paraguay",02,"Exports",0.43865,,
2011,600,"Paraguay",01,"Imports",0.11007,,
2011,604,"Peru",02,"Exports",0.23975,,
2011,604,"Peru",01,"Imports",0.1424,,
2011,608,"Philippines",02,"Exports",0.18312,,
2011,608,"Philippines",01,"Imports",0.13325,,
2011,616,"Poland",02,"Exports",0.07892,,
2011,616,"Poland",01,"Imports",0.10154,,
2011,620,"Portugal",02,"Exports",0.09681,,
2011,620,"Portugal",01,"Imports",0.09389,,
2011,634,"Qatar",02,"Exports",0.27619,,
2011,642,"Romania",02,"Exports",0.12173,,
2011,642,"Romania",01,"Imports",0.14482,,
2011,643,"Russian Federation",02,"Exports",0.18493,,
2011,643,"Russian Federation",01,"Imports",0.11807,,
2011,646,"Rwanda",02,"Exports",0.51141,,
2011,646,"Rwanda",01,"Imports",0.15229,,
2011,659,"Saint Kitts and Nevis",02,"Exports",0.3399,,
2011,659,"Saint Kitts and Nevis",01,"Imports",0.1028,,
2011,670,"Saint Vincent and the Grenadines",02,"Exports",0.36971,,
2011,670,"Saint Vincent and the Grenadines",01,"Imports",0.11293,,
2011,882,"Samoa",02,"Exports",0.37953,,
2011,882,"Samoa",01,"Imports",0.13124,,
2011,678,"Sao Tome and Principe",02,"Exports",0.91459,,
2011,678,"Sao Tome and Principe",01,"Imports",0.16909,,
2011,682,"Saudi Arabia",02,"Exports",0.10641,,
2011,682,"Saudi Arabia",01,"Imports",0.0944,,
2011,686,"Senegal",02,"Exports",0.17123,,
2011,686,"Senegal",01,"Imports",0.24855,,
2011,688,"Serbia",02,"Exports",0.14519,,
2011,688,"Serbia",01,"Imports",0.13008,,
2011,690,"Seychelles",02,"Exports",0.90099,,
2011,690,"Seychelles",01,"Imports",0.41248,,
2011,702,"Singapore",02,"Exports",0.18077,,
2011,702,"Singapore",01,"Imports",0.08652,,
2011,703,"Slovakia",02,"Exports",0.08843,,
2011,703,"Slovakia",01,"Imports",0.12602,,
2011,705,"Slovenia",02,"Exports",0.32071,,
2011,705,"Slovenia",01,"Imports",0.10567,,
2011,090,"Solomon Islands",02,"Exports",0.38275,,
2011,090,"Solomon Islands",01,"Imports",0.28214,,
2011,710,"South Africa",02,"Exports",0.10109,,
2011,710,"South Africa",01,"Imports",0.11494,,
2011,724,"Spain",02,"Exports",0.11553,,
2011,724,"Spain",01,"Imports",0.11671,,
2011,144,"Sri Lanka",02,"Exports",0.17577,,
2011,144,"Sri Lanka",01,"Imports",0.14758,,
2011,275,"State of Palestine",02,"Exports",0.13581,,
2011,275,"State of Palestine",01,"Imports",0.10273,,
2011,729,"Sudan",02,"Exports",,,"Not applicable"
2011,729,"Sudan",01,"Imports",,,"Not applicable"
2011,736,"Sudan (...2011)",02,"Exports",0.40692,,
2011,736,"Sudan (...2011)",01,"Imports",0.20217,,
2011,740,"Suriname",02,"Exports",0.20167,,
2011,740,"Suriname",01,"Imports",0.11028,,
2011,752,"Sweden",02,"Exports",0.18806,,
2011,752,"Sweden",01,"Imports",0.09838,,
2011,757,"Switzerland, Liechtenstein",02,"Exports",0.46414,,
2011,757,"Switzerland, Liechtenstein",01,"Imports",0.23181,,
2011,834,"Tanzania, United Republic of",02,"Exports",0.16738,,
2011,834,"Tanzania, United Republic of",01,"Imports",0.26888,,
2011,764,"Thailand",02,"Exports",0.16348,,
2011,764,"Thailand",01,"Imports",0.10828,,
2011,768,"Togo",02,"Exports",0.27399,,
2011,768,"Togo",01,"Imports",0.14727,,
2011,776,"Tonga",02,"Exports",0.07738,,
2011,776,"Tonga",01,"Imports",0.16519,,
2011,780,"Trinidad and Tobago",02,"Exports",0.1706,,
2011,780,"Trinidad and Tobago",01,"Imports",0.09121,,
2011,788,"Tunisia",02,"Exports",0.15423,,
2011,788,"Tunisia",01,"Imports",0.11367,,
2011,792,"Türkiye",02,"Exports",0.09049,,
2011,792,"Türkiye",01,"Imports",0.1084,,
2011,796,"Turks and Caicos Islands",02,"Exports",0.11722,,
2011,796,"Turks and Caicos Islands",01,"Imports",0.07255,,
2011,800,"Uganda",02,"Exports",0.32715,,
2011,800,"Uganda",01,"Imports",0.21719,,
2011,804,"Ukraine",02,"Exports",0.22423,,
2011,804,"Ukraine",01,"Imports",0.13132,,
2011,926,"United Kingdom",02,"Exports",0.25343,,
2011,926,"United Kingdom",01,"Imports",0.09606,,
2011,842,"United States of America",02,"Exports",0.1263,,
2011,842,"United States of America",01,"Imports",0.12114,,
2011,858,"Uruguay",02,"Exports",0.21094,,
2011,858,"Uruguay",01,"Imports",0.07492,,
2011,548,"Vanuatu",02,"Exports",0.35314,,
2011,548,"Vanuatu",01,"Imports",0.1673,,
2011,862,"Venezuela (Bolivarian Rep. of)",02,"Exports",0.19027,,
2011,862,"Venezuela (Bolivarian Rep. of)",01,"Imports",0.14526,,
2011,704,"Viet Nam",02,"Exports",0.13529,,
2011,704,"Viet Nam",01,"Imports",0.10756,,
2011,887,"Yemen",02,"Exports",0.06542,,
2011,887,"Yemen",01,"Imports",0.2262,,
2011,894,"Zambia",02,"Exports",0.23438,,
2011,894,"Zambia",01,"Imports",0.15087,,
2011,716,"Zimbabwe",02,"Exports",0.54644,,
2011,716,"Zimbabwe",01,"Imports",0.14312,,
2011,0000,"World",02,"Exports",0.08148,,
2011,0000,"World",01,"Imports",0.08533,,
2011,5100,"Africa",02,"Exports",0.13142,,
2011,5100,"Africa",01,"Imports",0.09853,,
2011,5110,"Northern Africa",02,"Exports",0.08141,,
2011,5110,"Northern Africa",01,"Imports",0.13355,,
2011,5120,"Sub-Saharan Africa",02,"Exports",0.18288,,
2011,5120,"Sub-Saharan Africa",01,"Imports",0.10635,,
2011,5121,"Eastern Africa",02,"Exports",0.18314,,
2011,5121,"Eastern Africa",01,"Imports",0.12043,,
2011,5122,"Middle Africa",02,"Exports",0.31336,,
2011,5122,"Middle Africa",01,"Imports",0.1163,,
2011,5123,"Southern Africa",02,"Exports",0.08793,,
2011,5123,"Southern Africa",01,"Imports",0.09834,,
2011,5124,"Western Africa",02,"Exports",0.39401,,
2011,5124,"Western Africa",01,"Imports",0.16146,,
2011,5200,"Americas",02,"Exports",0.10099,,
2011,5200,"Americas",01,"Imports",0.10267,,
2011,5210,"Northern America",02,"Exports",0.1092,,
2011,5210,"Northern America",01,"Imports",0.11789,,
2011,5220,"Latin America and the Caribbean",02,"Exports",0.13092,,
2011,5220,"Latin America and the Caribbean",01,"Imports",0.09002,,
2011,5221,"Caribbean",02,"Exports",0.13256,,
2011,5221,"Caribbean",01,"Imports",0.0872,,
2011,5222,"Central America",02,"Exports",0.11297,,
2011,5222,"Central America",01,"Imports",0.09804,,
2011,5223,"South America",02,"Exports",0.16215,,
2011,5223,"South America",01,"Imports",0.10034,,
2011,5300,"Asia",02,"Exports",0.0611,,
2011,5300,"Asia",01,"Imports",0.07359,,
2011,5310,"Central Asia",02,"Exports",0.30472,,
2011,5310,"Central Asia",01,"Imports",0.09855,,
2011,5330,"Eastern Asia",02,"Exports",0.06189,,
2011,5330,"Eastern Asia",01,"Imports",0.09036,,
2011,5350,"South-eastern Asia",02,"Exports",0.13476,,
2011,5350,"South-eastern Asia",01,"Imports",0.078,,
2011,5320,"Southern Asia",02,"Exports",0.09952,,
2011,5320,"Southern Asia",01,"Imports",0.13422,,
2011,5340,"Western Asia",02,"Exports",0.11059,,
2011,5340,"Western Asia",01,"Imports",0.07542,,
2011,5400,"Europe",02,"Exports",0.13808,,
2011,5400,"Europe",01,"Imports",0.10249,,
2011,5410,"Eastern Europe",02,"Exports",0.08088,,
2011,5410,"Eastern Europe",01,"Imports",0.11508,,
2011,5420,"Northern Europe",02,"Exports",0.19984,,
2011,5420,"Northern Europe",01,"Imports",0.09348,,
2011,5430,"Southern Europe",02,"Exports",0.10468,,
2011,5430,"Southern Europe",01,"Imports",0.10902,,
2011,5440,"Western Europe",02,"Exports",0.15547,,
2011,5440,"Western Europe",01,"Imports",0.10394,,
2011,5500,"Oceania",02,"Exports",0.1408,,
2011,5500,"Oceania",01,"Imports",0.17314,,
2011,5600,"Asia and Oceania",02,"Exports",0.05695,,
2011,5600,"Asia and Oceania",01,"Imports",0.07469,,
2011,5702,"Northern America and Europe",02,"Exports",0.12479,,
2011,5702,"Northern America and Europe",01,"Imports",0.10466,,
2011,5706,"Europe, Northern America, Australia and New Zealand",02,"Exports",0.12114,,
2011,5706,"Europe, Northern America, Australia and New Zealand",01,"Imports",0.10634,,
2011,5703,"Central and Southern Asia",02,"Exports",0.09803,,
2011,5703,"Central and Southern Asia",01,"Imports",0.12205,,
2011,5704,"Eastern and South-Eastern Asia",02,"Exports",0.06666,,
2011,5704,"Eastern and South-Eastern Asia",01,"Imports",0.08119,,
2011,5705,"Western Asia and Northern Africa",02,"Exports",0.08989,,
2011,5705,"Western Asia and Northern Africa",01,"Imports",0.08346,,
2011,1400,"Developing economies",02,"Exports",0.05774,,
2011,1400,"Developing economies",01,"Imports",0.07356,,
2011,1410,"Developing economies: Africa",02,"Exports",0.13142,,
2011,1410,"Developing economies: Africa",01,"Imports",0.09853,,
2011,1420,"Developing economies: Americas",02,"Exports",0.13092,,
2011,1420,"Developing economies: Americas",01,"Imports",0.09002,,
2011,1460,"Developing economies: Asia and Oceania",02,"Exports",0.06124,,
2011,1460,"Developing economies: Asia and Oceania",01,"Imports",0.08107,,
2011,1430,"Developing economies: Asia",02,"Exports",0.06131,,
2011,1430,"Developing economies: Asia",01,"Imports",0.08139,,
2011,1450,"Developing economies: Oceania",02,"Exports",0.14917,,
2011,1450,"Developing economies: Oceania",01,"Imports",0.08598,,
2011,1500,"Developed economies",02,"Exports",0.12115,,
2011,1500,"Developed economies",01,"Imports",0.10168,,
2011,1520,"Developed economies: Americas",02,"Exports",0.1092,,
2011,1520,"Developed economies: Americas",01,"Imports",0.11789,,
2011,1560,"Developed economies: Asia and Oceania",02,"Exports",0.12296,,
2011,1560,"Developed economies: Asia and Oceania",01,"Imports",0.0937,,
2011,1530,"Developed economies: Asia",02,"Exports",0.20682,,
2011,1530,"Developed economies: Asia",01,"Imports",0.08491,,
2011,1550,"Developed economies: Oceania",02,"Exports",0.14249,,
2011,1550,"Developed economies: Oceania",01,"Imports",0.18271,,
2011,1540,"Developed economies: Europe",02,"Exports",0.13808,,
2011,1540,"Developed economies: Europe",01,"Imports",0.10249,,
2011,1600,"Developing economies excluding China",02,"Exports",0.07017,,
2011,1600,"Developing economies excluding China",01,"Imports",0.06743,,
2011,1601,"Developing economies excluding LDCs",02,"Exports",0.05792,,
2011,1601,"Developing economies excluding LDCs",01,"Imports",0.07397,,
2011,1610,"LDCs (Least developed countries)",02,"Exports",0.14958,,
2011,1610,"LDCs (Least developed countries)",01,"Imports",0.10917,,
2011,1614,"LDCs: Africa",02,"Exports",0.14945,,
2011,1614,"LDCs: Africa",01,"Imports",0.11217,,
2011,1612,"LDCs: Asia",02,"Exports",0.20087,,
2011,1612,"LDCs: Asia",01,"Imports",0.1417,,
2011,1615,"LDCs: Islands and Haiti",02,"Exports",0.33457,,
2011,1615,"LDCs: Islands and Haiti",01,"Imports",0.18294,,
2011,1620,"LLDCs (Landlocked developing countries)",02,"Exports",0.13549,,
2011,1620,"LLDCs (Landlocked developing countries)",01,"Imports",0.08884,,
2011,1640,"SIDS (Small island developing States) (UN-OHRLLS)",02,"Exports",0.13639,,
2011,1640,"SIDS (Small island developing States) (UN-OHRLLS)",01,"Imports",0.06856,,
2011,1641,"SIDS: Atlantic and Indian Ocean",02,"Exports",0.30539,,
2011,1641,"SIDS: Atlantic and Indian Ocean",01,"Imports",0.09127,,
2011,1642,"SIDS: Caribbean",02,"Exports",0.12206,,
2011,1642,"SIDS: Caribbean",01,"Imports",0.08535,,
2011,1643,"SIDS: Pacific",02,"Exports",0.17471,,
2011,1643,"SIDS: Pacific",01,"Imports",0.08141,,
2011,2623,"Low-income developing economies",02,"Exports",0.09511,,
2011,2623,"Low-income developing economies",01,"Imports",0.12561,,
2011,2622,"Middle-income developing economies",02,"Exports",0.09165,,
2011,2622,"Middle-income developing economies",01,"Imports",0.08396,,
2011,2621,"High-income developing economies",02,"Exports",0.05584,,
2011,2621,"High-income developing economies",01,"Imports",0.08063,,
2011,2711,"BRICS",02,"Exports",0.06282,,
